Trade Date/Time,CUSIP *,Security Description *,Coupon(%),MaturityDate,Price (%),Yield (%),Calculation/ Date & Price (%),TradeAmount($),SpecialCondition
04/12/2019 09:59 AM,64966L2M2,THE CITY OF NEW YORK / GENERAL OBLIGATION BONDS FISCAL 2016 SERIES B,5,08/01/2027,118.755,1.83,"08/01/2025
@ 100","100,000",Customer bought,-
04/10/2019 03:12 PM,64966L2M2,THE CITY OF NEW YORK / GENERAL OBLIGATION BONDS FISCAL 2016 SERIES B,5,08/01/2027,118.264,1.91,"08/01/2025
@ 100","30,000",Customer bought,
04/10/2019 03:12 PM,64966L2M2,THE CITY OF NEW YORK / GENERAL OBLIGATION BONDS FISCAL 2016 SERIES B,5,08/01/2027,118.264,1.91,"08/01/2025
@ 100","30,000",Inter-dealer trade,-
04/09/2019 03:57 PM,64966L2M2,THE CITY OF NEW YORK / GENERAL OBLIGATION BONDS FISCAL 2016 SERIES B,5,08/01/2027,117.837,1.977,"08/01/2025
@ 100","30,000",Customer sold,
04/09/2019 03:57 PM,64966L2M2,THE CITY OF NEW YORK / GENERAL OBLIGATION BONDS FISCAL 2016 SERIES B,5,08/01/2027,117.837,1.977,"08/01/2025
@ 100","30,000",Inter-dealer trade,-
04/08/2019 11:55 AM,64966L2M2,THE CITY OF NEW YORK / GENERAL OBLIGATION BONDS FISCAL 2016 SERIES B,5,08/01/2027,118.327,1.903,"08/01/2025
@ 100","100,000",Customer sold,-
04/30/2019 02:26 PM,957297EM2,"VILLAGE OF WESTBURY, NASSAU COUNTY, NEW YORK / PUBLIC IMPROVEMENT BONDS-2015",2,06/15/2022,101.028,1.66,"06/15/2022
@ 100","125,000",Inter-dealer trade,
04/30/2019 02:26 PM,957297EM2,"VILLAGE OF WESTBURY, NASSAU COUNTY, NEW YORK / PUBLIC IMPROVEMENT BONDS-2015",2,06/15/2022,101.078,1.644,"06/15/2022
@ 100","125,000",Inter-dealer trade,
04/30/2019 02:05 PM,957297EM2,"VILLAGE OF WESTBURY, NASSAU COUNTY, NEW YORK / PUBLIC IMPROVEMENT BONDS-2015",2,06/15/2022,100.8,1.735,"06/15/2022
@ 100","125,000",Customer sold,-
04/30/2019 01:34 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.203,2.015,"11/01/2027
@ 100","35,000",Customer sold,-
04/30/2019 01:34 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.453,1.987,"11/01/2027
@ 100","35,000",Inter-dealer trade,
04/25/2019 03:36 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,124.146,1.911,"11/01/2027
@ 100","45,000",Customer bought,
04/25/2019 10:38 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.798,1.95,"11/01/2027
@ 100","90,000",Customer bought,-
04/24/2019 11:34 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,125.873,1.72,"11/01/2027
@ 100","100,000",Customer bought,-
04/23/2019 02:06 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.027,2.041,"11/01/2027
@ 100","90,000",Customer sold,
04/23/2019 02:06 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.027,2.041,"11/01/2027
@ 100","90,000",Inter-dealer trade,-
04/23/2019 12:02 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.738,1.96,"11/01/2027
@ 100","225,000",Customer bought,-
04/22/2019 10:32 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,124.993,1.82,"11/01/2027
@ 100","40,000",Customer bought,-
04/18/2019 11:26 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.84,1.95,"11/01/2027
@ 100","65,000",Customer bought,-
04/18/2019 11:12 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.134,2.03,"11/01/2027
@ 100","30,000",Customer bought,-
04/16/2019 12:13 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,125.836,1.731,"11/01/2027
@ 100","125,000",Customer bought,-
04/12/2019 02:29 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.338,2.012,"11/01/2027
@ 100","25,000",Customer bought,
04/12/2019 02:29 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.338,2.012,"11/01/2027
@ 100","25,000",Inter-dealer trade,
04/12/2019 02:29 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.338,2.012,"11/01/2027
@ 100","25,000",Inter-dealer trade,-
04/12/2019 09:03 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.89,1.95,"11/01/2027
@ 100","600,000",Customer bought,-
04/11/2019 02:24 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.454,2,"11/01/2027
@ 100","215,000",Customer sold,-
04/11/2019 10:04 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,123.852,1.955,"11/01/2027
@ 100","1,000,000",Customer sold,-
04/09/2019 03:28 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,122.524,2.109,"11/01/2027
@ 100","20,000",Customer sold,-
04/04/2019 02:04 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,122.399,2.125,"11/01/2027
@ 100","30,000",Customer sold,
04/04/2019 02:04 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,122.399,2.125,"11/01/2027
@ 100","30,000",Inter-dealer trade,-
04/30/2019 10:10 AM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,113.317,1.76,"08/15/2023
@ 100","25,000",Customer bought,-
04/24/2019 12:01 PM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,113.278,1.78,"08/15/2023
@ 100","75,000",Customer bought,-
04/23/2019 10:38 AM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,112.977,1.85,"08/15/2023
@ 100","50,000",Customer sold,-
04/16/2019 10:30 AM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,112.978,1.862,"08/15/2023
@ 100","25,000",Customer sold,-
04/08/2019 11:06 AM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,112.651,1.95,"08/15/2023
@ 100","10,000",Customer sold,-
04/02/2019 10:49 AM,41423PAE7,"HARRIS COUNTY, TEXAS / TOLL ROAD SENIOR LIEN REVENUE AND REFUNDING BONDS, SERIES 2018A",5,08/15/2023,113.155,1.848,"08/15/2023
@ 100","25,000",Customer sold,-
04/23/2019 03:37 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.82,1.534,"08/15/2021
@ 100","100,000",Inter-dealer trade,-
04/23/2019 03:37 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.82,1.534,"08/15/2021
@ 100","100,000",Customer bought,-
04/23/2019 03:23 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.566,1.641,"08/15/2021
@ 100","100,000",Customer sold,-
04/23/2019 03:23 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.616,1.62,"08/15/2021
@ 100","100,000",Inter-dealer trade,
04/22/2019 09:17 AM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.2,1.8,"08/15/2021
@ 100","25,000",Customer bought,-
04/18/2019 11:43 AM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.15,1.825,"08/15/2021
@ 100","25,000",Customer sold,-
04/18/2019 11:39 AM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.279,1.77,"08/15/2021
@ 100","75,000",Customer sold,-
04/17/2019 03:10 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.48,1.689,"08/15/2021
@ 100","10,000",Inter-dealer trade,
04/17/2019 03:10 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.48,1.689,"08/15/2021
@ 100","10,000",Customer bought,
04/15/2019 12:57 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.712,1.61,"08/15/2021
@ 100","1,375,000",Inter-dealer trade,-
04/15/2019 12:57 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.712,1.61,"08/15/2021
@ 100","1,375,000",Customer bought,-
04/15/2019 12:16 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.688,1.62,"08/15/2021
@ 100","1,375,000",Customer sold,-
04/15/2019 12:16 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.688,1.62,"08/15/2021
@ 100","1,375,000",Inter-dealer trade,-
04/11/2019 02:17 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.287,1.796,"08/15/2021
@ 100","100,000",Customer sold,-
04/11/2019 02:16 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.537,1.691,"08/15/2021
@ 100","100,000",Inter-dealer trade,
04/11/2019 02:16 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.587,1.67,"08/15/2021
@ 100","100,000",Customer bought,-
04/10/2019 03:08 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.829,1.58,"08/15/2021
@ 100","400,000",Customer bought,-
04/10/2019 03:07 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.781,1.6,"08/15/2021
@ 100","400,000",Customer sold,
04/04/2019 03:06 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.938,1.55,"08/15/2021
@ 100","100,000",Inter-dealer trade,-
04/04/2019 03:06 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,108.188,1.447,"08/15/2021
@ 100","100,000",Customer bought,-
04/04/2019 03:03 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.848,1.588,"08/15/2021
@ 100","90,000",Customer sold,-
04/04/2019 03:03 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.938,1.55,"08/15/2021
@ 100","90,000",Inter-dealer trade,
04/04/2019 02:16 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,106.68,2.075,"08/15/2021
@ 100","10,000",Customer sold,-
04/03/2019 01:03 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.921,1.569,"08/15/2021
@ 100","500,000",Customer sold,-
04/03/2019 01:03 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.966,1.55,"08/15/2021
@ 100","500,000",Inter-dealer trade,
04/03/2019 01:03 PM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.966,1.55,"08/15/2021
@ 100","500,000",Customer bought,
04/02/2019 11:49 AM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.927,1.57,"08/15/2021
@ 100","4,125,000",Customer bought,-
04/02/2019 11:33 AM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.684,1.67,"08/15/2021
@ 100","15,000",Inter-dealer trade,-
04/02/2019 10:50 AM,91514AGB5,BOARD OF REGENTS OF THE UNIVERSITY OF TEXAS SYSTEM / REVENUE FINANCING SYSTEM REFUNDING BONDS SERIES 2016,5,08/15/2021,107.878,1.59,"08/15/2021
@ 100","4,110,000",Customer sold,-
04/15/2019 02:08 PM,60412AMQ3,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,101.75,1.722,"11/01/2019
@ 100","30,000",Inter-dealer trade,-
04/15/2019 02:08 PM,60412AMQ3,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,101.755,1.713,"11/01/2019
@ 100","30,000",Customer bought,-
04/09/2019 02:19 PM,60412AMQ3,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,101.747,1.823,"11/01/2019
@ 100","30,000",Customer sold,-
04/15/2019 03:39 PM,650014TN3,NEW YORK STATE THRUWAY AUTHORITY / SECOND GENERAL HIGHWAY & BRIDGE TRUST FUND BONDS SERIES 2010A,5,04/01/2023,103.249,1.57,"04/01/2020
@ 100","100,000",Customer bought,
04/15/2019 03:38 PM,650014TN3,NEW YORK STATE THRUWAY AUTHORITY / SECOND GENERAL HIGHWAY & BRIDGE TRUST FUND BONDS SERIES 2010A,5,04/01/2023,103.224,1.596,"04/01/2020
@ 100","100,000",Customer sold,
04/15/2019 03:38 PM,650014TN3,NEW YORK STATE THRUWAY AUTHORITY / SECOND GENERAL HIGHWAY & BRIDGE TRUST FUND BONDS SERIES 2010A,5,04/01/2023,103.224,1.596,"04/01/2020
@ 100","100,000",Inter-dealer trade,
04/15/2019 03:36 PM,650014TN3,NEW YORK STATE THRUWAY AUTHORITY / SECOND GENERAL HIGHWAY & BRIDGE TRUST FUND BONDS SERIES 2010A,5,04/01/2023,103.249,1.57,"04/01/2020
@ 100","100,000",Inter-dealer trade,
04/08/2019 04:46 PM,650014TN3,NEW YORK STATE THRUWAY AUTHORITY / SECOND GENERAL HIGHWAY & BRIDGE TRUST FUND BONDS SERIES 2010A,5,04/01/2023,103.285,1.591,"04/01/2020
@ 100","50,000",Inter-dealer trade,-
04/08/2019 04:45 PM,650014TN3,NEW YORK STATE THRUWAY AUTHORITY / SECOND GENERAL HIGHWAY & BRIDGE TRUST FUND BONDS SERIES 2010A,5,04/01/2023,103.285,1.591,"04/01/2020
@ 100","50,000",Customer bought,
04/29/2019 08:34 AM,60412AML4,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,101.636,1.7,"11/01/2019
@ 100","40,000",Customer bought,-
04/26/2019 01:45 PM,60412AML4,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,101.47,2.046,"11/01/2019
@ 100","40,000",Customer sold,
04/09/2019 04:44 PM,60412AML4,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,101.821,1.691,"11/01/2019
@ 100","120,000",Customer bought,
04/09/2019 04:37 PM,60412AML4,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,101.821,1.691,"11/01/2019
@ 100","120,000",Inter-dealer trade,-
04/09/2019 02:20 PM,60412AML4,MINNESOTA ST / GO ST BDS 2009K,5,11/01/2020,101.736,1.843,"11/01/2019
@ 100","120,000",Customer sold,
04/29/2019 03:21 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.204,1.61,"05/15/2023
@ 100","1,000,000",Customer bought,-
04/29/2019 03:07 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.099,1.635,"05/15/2023
@ 100","1,000,000",Customer sold,-
04/23/2019 09:37 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.634,1.52,"05/15/2023
@ 100","250,000",Customer bought,-
04/23/2019 09:35 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,113.634,1.52,"05/15/2023
@ 100","250,000",Customer bought,-
04/22/2019 03:29 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,111.564,2.018,"05/15/2023
@ 100","10,000",Customer sold,-
04/22/2019 03:26 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,112.064,1.897,"05/15/2023
@ 100","10,000",Inter-dealer trade,
04/22/2019 12:43 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,112.912,1.694,"05/15/2023
@ 100","500,000",Customer sold,
04/03/2019 01:27 PM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,114.083,1.458,"05/15/2023
@ 100","120,000",Customer bought,-
04/02/2019 09:19 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,114.342,1.4,"05/15/2023
@ 100","15,000",Customer bought,-
04/02/2019 09:19 AM,89602NE91,TRIBOROUGH BRIDGE AND TUNNEL AUTHORITY (MTA BRIDGES AND TUNNELS) / SUBORDINATE REVENUE REFUNDING BONDS 2013A CURRENT INTEREST BONDS (THE SERIES 2013A CIBS),5,11/15/2025,114.342,1.4,"05/15/2023
@ 100","15,000",Customer bought,-
05/06/2019 10:18 AM,63165TYM1,"NASSAU COUNTY, NEW YORK / GENERAL IMPROVEMENT BONDS, 2017 SERIES B",5,04/01/2024,115.187,1.75,"04/01/2024
@ 100","100,000",Customer bought,-
05/06/2019 09:53 AM,63165TYM1,"NASSAU COUNTY, NEW YORK / GENERAL IMPROVEMENT BONDS, 2017 SERIES B",5,04/01/2024,114.821,1.822,"04/01/2024
@ 100","100,000",Customer sold,
05/06/2019 09:53 AM,63165TYM1,"NASSAU COUNTY, NEW YORK / GENERAL IMPROVEMENT BONDS, 2017 SERIES B",5,04/01/2024,114.821,1.822,"04/01/2024
@ 100","100,000",Inter-dealer trade,
05/06/2019 09:47 AM,63165TYM1,"NASSAU COUNTY, NEW YORK / GENERAL IMPROVEMENT BONDS, 2017 SERIES B",5,04/01/2024,114.821,1.822,"04/01/2024
@ 100","100,000",Inter-dealer trade,
05/21/2019 11:01 AM,544525SC3,DEPARTMENT OF WATER AND POWER OF THE CITY OF LOS ANGELES / WATER SYSTEM REVENUE BONDS 2013 SERIES B,5,07/01/2027,114.657,1.32,"07/01/2023
@ 100","120,000",Customer bought,
05/21/2019 11:01 AM,544525SC3,DEPARTMENT OF WATER AND POWER OF THE CITY OF LOS ANGELES / WATER SYSTEM REVENUE BONDS 2013 SERIES B,5,07/01/2027,114.657,1.32,"07/01/2023
@ 100","120,000",Inter-dealer trade,-
05/15/2019 11:05 AM,544525SC3,DEPARTMENT OF WATER AND POWER OF THE CITY OF LOS ANGELES / WATER SYSTEM REVENUE BONDS 2013 SERIES B,5,07/01/2027,114.417,1.389,"07/01/2023
@ 100","120,000",Inter-dealer trade,
05/15/2019 11:05 AM,544525SC3,DEPARTMENT OF WATER AND POWER OF THE CITY OF LOS ANGELES / WATER SYSTEM REVENUE BONDS 2013 SERIES B,5,07/01/2027,114.067,1.47,"07/01/2023
@ 100","120,000",Customer sold,-
05/15/2019 11:05 AM,544525SC3,DEPARTMENT OF WATER AND POWER OF THE CITY OF LOS ANGELES / WATER SYSTEM REVENUE BONDS 2013 SERIES B,5,07/01/2027,114.067,1.47,"07/01/2023
@ 100","120,000",Inter-dealer trade,-
05/15/2019 11:05 AM,544525SC3,DEPARTMENT OF WATER AND POWER OF THE CITY OF LOS ANGELES / WATER SYSTEM REVENUE BONDS 2013 SERIES B,5,07/01/2027,114.317,1.412,"07/01/2023
@ 100","120,000",Inter-dealer trade,
05/13/2019 11:13 AM,93974DHC5,"STATE OF WASHINGTON / WASHINGTON VARIOUS PURPOSE GENERAL OBLIGATION BONDS, SERIES 2015A-1",5,08/01/2029,116.062,1.76,"08/01/2024
@ 100","25,000",Inter-dealer trade,-
05/13/2019 11:13 AM,93974DHC5,"STATE OF WASHINGTON / WASHINGTON VARIOUS PURPOSE GENERAL OBLIGATION BONDS, SERIES 2015A-1",5,08/01/2029,117.812,1.439,"08/01/2024
@ 100","25,000",Customer bought,-
05/10/2019 08:37 AM,64990FHW7,DORMITORY AUTHORITY OF THE STATE OF NEW YORK / STATE PERSONAL INCOME TAX REVENUE BONDS (GENERAL PURPOSE) SERIES 2018A (TAX-EXEMPT),5,09/15/2030,124.275,2.12,"09/15/2028
@ 100","20,000",Customer bought,-
05/07/2019 10:02 AM,64990FHW7,DORMITORY AUTHORITY OF THE STATE OF NEW YORK / STATE PERSONAL INCOME TAX REVENUE BONDS (GENERAL PURPOSE) SERIES 2018A (TAX-EXEMPT),5,09/15/2030,124.5,2.1,"09/15/2028
@ 100","15,000",Customer bought,-
05/06/2019 04:06 PM,64990FHW7,DORMITORY AUTHORITY OF THE STATE OF NEW YORK / STATE PERSONAL INCOME TAX REVENUE BONDS (GENERAL PURPOSE) SERIES 2018A (TAX-EXEMPT),5,09/15/2030,124.699,2.08,"09/15/2028
@ 100","25,000",Customer bought,-
